"Order ID","Customer ID","Customer Name",Segment,"Product ID","Product Name",Category,Sub-Category,Quantity,Sales,Discount,Profit,"Order Date","Ship Date","Ship Mode",Region,Country,City,State
CA-2015-123939,MS-17710,"Maurice Satty",Consumer,TEC-PH-10000923,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",Technology,Phones,3,26.982,0.4,4.0473,2015-08-24,2015-08-26,"Second Class",East,"United States","Bowling Green",Ohio
CA-2016-108868,KB-16585,"Ken Black",Corporate,TEC-PH-10000923,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",Technology,Phones,5,59.96,0.2,21.7355,2016-09-08,2016-09-12,"Standard Class",Central,"United States",Dallas,Texas
CA-2017-144862,EH-14005,"Erica Hernandez","Home Office",TEC-PH-10000923,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",Technology,Phones,7,62.958,0.4,9.4437,2017-12-01,2017-12-05,"Standard Class",East,"United States",Philadelphia,Pennsylvania
CA-2017-104913,DK-13090,"Dave Kipp",Consumer,TEC-PH-10000923,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",Technology,Phones,5,74.95,0,36.7255,2017-11-18,2017-11-22,"Standard Class",East,"United States","Long Beach","New York"
CA-2017-144589,TM-21010,"Tamara Manning",Consumer,TEC-PH-10003072,"Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System",Technology,Phones,3,359.976,0.2,130.4913,2017-01-20,2017-01-25,"Standard Class",West,"United States","San Francisco",California
CA-2017-119193,SK-19990,"Sally Knutson",Consumer,TEC-PH-10003072,"Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System",Technology,Phones,7,629.958,0.4,94.4937,2017-12-22,2017-12-24,"First Class",East,"United States",Toledo,Ohio
CA-2014-125997,MW-18220,"Mitch Webber",Consumer,TEC-PH-10003072,"Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System",Technology,Phones,9,1349.91,0,661.4559,2014-09-20,2014-09-23,"First Class",East,"United States","New York City","New York"
CA-2015-135314,MC-17575,"Matt Collins",Consumer,TEC-PH-10003072,"Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System",Technology,Phones,3,269.982,0.4,40.4973,2015-07-09,2015-07-14,"Second Class",East,"United States",Philadelphia,Pennsylvania
CA-2016-147256,FC-14245,"Frank Carlisle","Home Office",TEC-PH-10003072,"Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System",Technology,Phones,3,449.97,0,220.4853,2016-10-17,2016-10-21,"Second Class",Central,"United States",Columbia,Missouri
CA-2017-124191,TS-21610,"Troy Staebel",Consumer,FUR-FU-10002364,"Eldon Expressions Wood Desk Accessories, Oak",Furniture,Furnishings,3,8.856,0.6,-6.8634,2017-06-12,2017-06-14,"Second Class",Central,"United States",Chicago,Illinois
CA-2015-156377,TB-21625,"Trudy Brown",Consumer,FUR-FU-10002364,"Eldon Expressions Wood Desk Accessories, Oak",Furniture,Furnishings,5,14.76,0.6,-11.439,2015-12-31,2016-01-05,"Standard Class",Central,"United States","Grand Prairie",Texas
CA-2017-111591,PS-18970,"Paul Stevenson","Home Office",FUR-FU-10002364,"Eldon Expressions Wood Desk Accessories, Oak",Furniture,Furnishings,3,22.14,0,6.4206,2017-03-21,2017-03-25,"Standard Class",West,"United States",Seattle,Washington
CA-2015-122973,PJ-19015,"Pauline Johnson",Consumer,FUR-FU-10002364,"Eldon Expressions Wood Desk Accessories, Oak",Furniture,Furnishings,1,7.38,0,2.1402,2015-07-18,2015-07-20,"Second Class",East,"United States","New York City","New York"
CA-2015-112305,KB-16405,"Katrina Bavinger","Home Office",FUR-FU-10002364,"Eldon Expressions Wood Desk Accessories, Oak",Furniture,Furnishings,3,22.14,0,6.4206,2015-11-20,2015-11-25,"Standard Class",West,"United States",Seattle,Washington
US-2017-135503,JE-16165,"Justin Ellison",Corporate,FUR-FU-10002364,"Eldon Expressions Wood Desk Accessories, Oak",Furniture,Furnishings,2,14.76,0,4.2804,2017-12-10,2017-12-15,"Standard Class",South,"United States","North Charleston","South Carolina"
US-2016-147711,HF-14995,"Herbert Flentye",Consumer,FUR-FU-10002364,"Eldon Expressions Wood Desk Accessories, Oak",Furniture,Furnishings,2,14.76,0,4.2804,2016-09-03,2016-09-08,"Second Class",East,"United States",Baltimore,Maryland
US-2017-162558,Dp-13240,"Dean percer","Home Office",FUR-FU-10002364,"Eldon Expressions Wood Desk Accessories, Oak",Furniture,Furnishings,2,11.808,0.2,1.3284,2017-10-02,2017-10-05,"First Class",South,"United States",Knoxville,Tennessee
CA-2016-114951,DN-13690,"Duane Noonan",Consumer,FUR-FU-10002364,"Eldon Expressions Wood Desk Accessories, Oak",Furniture,Furnishings,3,22.14,0,6.4206,2016-06-26,2016-07-03,"Standard Class",West,"United States","San Francisco",California
US-2016-116442,BP-11230,"Benjamin Patterson",Consumer,FUR-FU-10002364,"Eldon Expressions Wood Desk Accessories, Oak",Furniture,Furnishings,2,14.76,0,4.2804,2016-12-15,2016-12-22,"Standard Class",West,"United States","Los Angeles",California
CA-2017-123624,SE-20110,"Sanjit Engle",Consumer,TEC-AC-10000682,"Kensington K72356US Mouse-in-a-Box USB Desktop Mouse",Technology,Accessories,5,82.95,0,29.0325,2017-11-13,2017-11-17,"Second Class",West,"United States",Oxnard,California
CA-2016-114972,PF-19225,"Phillip Flathmann",Consumer,TEC-AC-10000682,"Kensington K72356US Mouse-in-a-Box USB Desktop Mouse",Technology,Accessories,5,82.95,0,29.0325,2016-11-03,2016-11-06,"First Class",West,"United States","Los Angeles",California
CA-2015-147102,NH-18610,"Nicole Hansen",Corporate,TEC-AC-10000682,"Kensington K72356US Mouse-in-a-Box USB Desktop Mouse",Technology,Accessories,4,66.36,0,23.226,2015-09-19,2015-09-26,"Standard Class",South,"United States",Columbus,Georgia
CA-2017-118668,FW-14395,"Fred Wasserman",Corporate,TEC-AC-10000682,"Kensington K72356US Mouse-in-a-Box USB Desktop Mouse",Technology,Accessories,1,16.59,0,5.8065,2017-01-02,2017-01-04,"Second Class",West,"United States","Los Angeles",California
CA-2017-121489,CM-11815,"Candace McMahon",Corporate,TEC-AC-10000682,"Kensington K72356US Mouse-in-a-Box USB Desktop Mouse",Technology,Accessories,2,33.18,0,11.613,2017-08-21,2017-08-25,"Second Class",West,"United States",Seattle,Washington
CA-2015-120397,RB-19435,"Richard Bierner",Consumer,OFF-AP-10001293,"Belkin 8 Outlet Surge Protector","Office Supplies",Appliances,4,32.784,0.8,-85.2384,2015-07-02,2015-07-02,"Same Day",Central,"United States",Houston,Texas
CA-2014-120278,MS-17365,"Maribeth Schnelling",Consumer,OFF-AP-10001293,"Belkin 8 Outlet Surge Protector","Office Supplies",Appliances,6,245.88,0,68.8464,2014-11-07,2014-11-12,"Standard Class",Central,"United States",Wausau,Wisconsin
CA-2014-121762,ML-17395,"Marina Lichtenstein",Corporate,OFF-AP-10001293,"Belkin 8 Outlet Surge Protector","Office Supplies",Appliances,2,81.96,0,22.9488,2014-02-14,2014-02-18,"Standard Class",West,"United States",Seattle,Washington
CA-2015-141327,LR-16915,"Lena Radford",Consumer,OFF-AP-10001293,"Belkin 8 Outlet Surge Protector","Office Supplies",Appliances,3,98.352,0.2,9.8352,2015-11-30,2015-12-03,"First Class",South,"United States",Durham,"North Carolina"
CA-2017-167395,KM-16720,"Kunst Miller",Consumer,OFF-AP-10001293,"Belkin 8 Outlet Surge Protector","Office Supplies",Appliances,7,286.86,0,80.3208,2017-12-02,2017-12-04,"First Class",East,"United States",Lowell,Massachusetts
CA-2014-152443,FG-14260,"Frank Gastineau","Home Office",OFF-AP-10001293,"Belkin 8 Outlet Surge Protector","Office Supplies",Appliances,6,245.88,0,68.8464,2014-05-21,2014-05-26,"Standard Class",East,"United States",Lawrence,Massachusetts
CA-2016-122017,CD-11920,"Carlos Daly",Consumer,OFF-AP-10001293,"Belkin 8 Outlet Surge Protector","Office Supplies",Appliances,2,81.96,0,22.9488,2016-12-29,2017-01-02,"Standard Class",Central,"United States",Wichita,Kansas
CA-2015-140830,PS-18970,"Paul Stevenson","Home Office",OFF-EN-10002831,"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray","Office Supplies",Envelopes,2,71.88,0,32.346,2015-11-30,2015-12-02,"Second Class",South,"United States",Henderson,Kentucky
CA-2017-162173,OT-18730,"Olvera Toch",Consumer,OFF-EN-10002831,"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray","Office Supplies",Envelopes,7,251.58,0,113.211,2017-10-26,2017-11-01,"Standard Class",South,"United States","Virginia Beach",Virginia
CA-2016-152170,FH-14275,"Frank Hawley",Corporate,OFF-EN-10002831,"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray","Office Supplies",Envelopes,8,287.52,0,129.384,2016-11-12,2016-11-15,"Second Class",Central,"United States","La Porte",Indiana
CA-2016-122322,RH-19510,"Rick Huthwaite","Home Office",OFF-SU-10000952,"Fiskars Home & Office Scissors","Office Supplies",Supplies,5,44.4,0,12.432,2016-07-15,2016-07-21,"Standard Class",West,"United States",Provo,Utah
CA-2016-169824,NS-18640,"Noel Staavos",Corporate,OFF-SU-10000952,"Fiskars Home & Office Scissors","Office Supplies",Supplies,4,35.52,0,9.9456,2016-12-12,2016-12-17,"Standard Class",East,"United States","New York City","New York"
CA-2016-129868,MC-18130,"Mike Caudle",Corporate,OFF-SU-10000952,"Fiskars Home & Office Scissors","Office Supplies",Supplies,2,17.76,0,4.9728,2016-12-26,2016-12-31,"Standard Class",West,"United States","Los Angeles",California
US-2015-158911,RS-19765,"Roland Schwarz",Corporate,FUR-FU-10003829,"Stackable Trays",Furniture,Furnishings,2,4.928,0.2,0.7392,2015-07-05,2015-07-11,"Standard Class",South,"United States",Charlotte,"North Carolina"
US-2017-106145,RA-19885,"Ruben Ausman",Corporate,FUR-FU-10003829,"Stackable Trays",Furniture,Furnishings,3,9.24,0,2.9568,2017-09-26,2017-09-26,"Same Day",West,"United States","San Francisco",California
CA-2017-115070,MG-18205,"Mitch Gastineau",Corporate,FUR-FU-10003829,"Stackable Trays",Furniture,Furnishings,5,12.32,0.2,1.848,2017-04-10,2017-04-14,"Second Class",South,"United States",Jacksonville,Florida
CA-2015-125066,KD-16495,"Keith Dawkins",Corporate,FUR-FU-10003829,"Stackable Trays",Furniture,Furnishings,2,6.16,0,1.9712,2015-12-14,2015-12-18,"Standard Class",South,"United States",Jackson,Mississippi
CA-2014-116673,JO-15280,"Jas O'Carroll",Consumer,FUR-FU-10003829,"Stackable Trays",Furniture,Furnishings,2,6.16,0,1.9712,2014-12-15,2014-12-19,"Second Class",West,"United States","San Diego",California
US-2017-147886,DH-13075,"Dave Hallsten",Corporate,FUR-FU-10003829,"Stackable Trays",Furniture,Furnishings,7,21.56,0,6.8992,2017-03-28,2017-03-31,"First Class",West,"United States",Fairfield,California
CA-2014-114790,FM-14215,"Filia McAdams",Corporate,OFF-PA-10000213,"Xerox 198","Office Supplies",Paper,3,14.94,0,7.0218,2014-03-11,2014-03-13,"Second Class",South,"United States",Richmond,Kentucky
CA-2014-160766,DM-13015,"Darrin Martin",Consumer,OFF-PA-10000213,"Xerox 198","Office Supplies",Paper,9,44.82,0,21.0654,2014-09-14,2014-09-14,"Same Day",East,"United States","New York City","New York"
CA-2017-161172,SP-20920,"Susan Pistek",Consumer,OFF-BI-10004654,"VariCap6 Expandable Binder","Office Supplies",Binders,3,5.193,0.7,-3.462,2017-03-16,2017-03-16,"Same Day",East,"United States",Columbus,Ohio
CA-2015-160864,NF-18595,"Nicole Fjeld","Home Office",OFF-BI-10004654,"VariCap6 Expandable Binder","Office Supplies",Binders,3,13.848,0.2,5.193,2015-05-03,2015-05-06,"First Class",West,"United States","San Jose",California
CA-2016-117226,KD-16495,"Keith Dawkins",Corporate,OFF-BI-10004654,"VariCap6 Expandable Binder","Office Supplies",Binders,6,6.924,0.8,-10.386,2016-12-30,2017-01-01,"First Class",Central,"United States","Deer Park",Texas
CA-2014-113964,JP-16135,"Julie Prescott","Home Office",OFF-BI-10004654,"VariCap6 Expandable Binder","Office Supplies",Binders,4,18.464,0.2,6.924,2014-09-23,2014-09-30,"Standard Class",East,"United States","New York City","New York"
US-2016-115952,JH-15910,"Jonathan Howell",Consumer,OFF-BI-10004654,"VariCap6 Expandable Binder","Office Supplies",Binders,5,28.85,0,14.425,2016-10-06,2016-10-06,"Same Day",Central,"United States",Tulsa,Oklahoma
CA-2016-106075,HM-14980,"Henry MacAllister",Consumer,OFF-BI-10004654,"VariCap6 Expandable Binder","Office Supplies",Binders,1,4.616,0.2,1.731,2016-09-18,2016-09-23,"Standard Class",East,"United States","New York City","New York"
CA-2014-168368,GA-14725,"Guy Armstrong",Consumer,OFF-BI-10004654,"VariCap6 Expandable Binder","Office Supplies",Binders,3,51.9,0,24.393,2014-02-11,2014-02-15,"Second Class",Central,"United States",Columbia,Missouri
US-2016-156097,EH-14125,"Eugene Hildebrand","Home Office",OFF-BI-10004654,"VariCap6 Expandable Binder","Office Supplies",Binders,2,2.308,0.8,-3.462,2016-09-19,2016-09-19,"Same Day",Central,"United States",Aurora,Illinois
CA-2017-161851,BP-11095,"Bart Pistole",Corporate,OFF-BI-10004654,"VariCap6 Expandable Binder","Office Supplies",Binders,3,15.57,0.7,-11.937,2017-04-15,2017-04-17,"First Class",South,"United States",Miami,Florida
CA-2017-118773,TP-21415,"Tom Prescott",Consumer,FUR-FU-10000550,"Stacking Trays by OIC",Furniture,Furnishings,2,3.984,0.6,-2.6892,2017-02-09,2017-02-14,"Standard Class",Central,"United States",Houston,Texas
US-2014-127635,SC-20260,"Scott Cohen",Corporate,FUR-FU-10000550,"Stacking Trays by OIC",Furniture,Furnishings,5,9.96,0.6,-6.723,2014-09-14,2014-09-18,"Second Class",Central,"United States","Corpus Christi",Texas
CA-2014-138317,NW-18400,"Natalie Webber",Consumer,FUR-FU-10000550,"Stacking Trays by OIC",Furniture,Furnishings,1,3.984,0.2,0.6474,2014-06-21,2014-06-25,"Standard Class",East,"United States",Philadelphia,Pennsylvania
US-2016-117541,JM-16195,"Justin MacKendrick",Consumer,FUR-FU-10000550,"Stacking Trays by OIC",Furniture,Furnishings,4,19.92,0,6.5736,2016-11-14,2016-11-20,"Standard Class",East,"United States",Newark,Delaware
US-2016-107440,BS-11365,"Bill Shonely",Corporate,FUR-FU-10000550,"Stacking Trays by OIC",Furniture,Furnishings,2,9.96,0,3.2868,2016-04-16,2016-04-20,"Standard Class",East,"United States",Lakewood,"New Jersey"
CA-2015-130610,VP-21730,"Victor Preis","Home Office",OFF-BI-10003655,"Durable Pressboard Binders","Office Supplies",Binders,5,19,0,8.93,2015-07-05,2015-07-10,"Standard Class",Central,"United States","Sterling Heights",Michigan
CA-2017-141873,HG-14845,"Harry Greene",Consumer,OFF-BI-10003655,"Durable Pressboard Binders","Office Supplies",Binders,6,18.24,0.2,6.156,2017-10-09,2017-10-14,"Standard Class",East,"United States","New York City","New York"
CA-2014-106719,RB-19645,"Robert Barroso",Corporate,OFF-BI-10002799,"SlimView Poly Binder, 3/8""","Office Supplies",Binders,2,8.288,0.2,2.6936,2014-08-24,2014-08-24,"Same Day",West,"United States",Billings,Montana
CA-2017-117422,FC-14245,"Frank Carlisle","Home Office",OFF-BI-10002799,"SlimView Poly Binder, 3/8""","Office Supplies",Binders,4,6.216,0.7,-4.9728,2017-10-21,2017-10-25,"Standard Class",East,"United States",Lakewood,Ohio
CA-2017-114524,EG-13900,"Emily Grady",Consumer,OFF-BI-10002799,"SlimView Poly Binder, 3/8""","Office Supplies",Binders,13,13.468,0.8,-22.8956,2017-03-31,2017-04-05,"Second Class",Central,"United States",Chicago,Illinois
CA-2017-106432,CA-12265,"Christina Anderson",Consumer,OFF-BI-10002799,"SlimView Poly Binder, 3/8""","Office Supplies",Binders,2,2.072,0.8,-3.5224,2017-10-19,2017-10-24,"Standard Class",Central,"United States",Waco,Texas
CA-2014-163867,RE-19450,"Richard Eichhorn",Consumer,OFF-LA-10001771,"Avery 513","Office Supplies",Labels,4,15.936,0.2,5.1792,2014-06-03,2014-06-06,"First Class",Central,"United States",Decatur,Illinois
CA-2015-125423,MC-17575,"Matt Collins",Consumer,OFF-LA-10001771,"Avery 513","Office Supplies",Labels,2,9.96,0,4.5816,2015-12-13,2015-12-15,"Second Class",West,"United States","Los Angeles",California
CA-2014-102673,KH-16630,"Ken Heidel",Corporate,OFF-LA-10001771,"Avery 513","Office Supplies",Labels,12,47.808,0.2,15.5376,2014-11-01,2014-11-05,"Standard Class",South,"United States",Charlotte,"North Carolina"
CA-2017-121615,DL-12925,"Daniel Lacy",Consumer,OFF-LA-10001771,"Avery 513","Office Supplies",Labels,3,14.94,0,6.8724,2017-11-03,2017-11-09,"Standard Class",Central,"United States",Eagan,Minnesota
US-2016-125402,DL-12865,"Dan Lawera",Consumer,OFF-LA-10001771,"Avery 513","Office Supplies",Labels,1,4.98,0,2.2908,2016-09-25,2016-10-01,"Standard Class",West,"United States","Long Beach",California
CA-2014-124079,RF-19345,"Randy Ferguson",Corporate,FUR-FU-10002553,"Electrix Incandescent Magnifying Lamp, Black",Furniture,Furnishings,3,87.96,0.2,7.6965,2014-12-13,2014-12-17,"Standard Class",West,"United States",Phoenix,Arizona
US-2014-130379,JL-15235,"Janet Lee",Consumer,FUR-FU-10002553,"Electrix Incandescent Magnifying Lamp, Black",Furniture,Furnishings,2,29.32,0.6,-24.189,2014-05-25,2014-05-29,"Standard Class",Central,"United States",Chicago,Illinois
CA-2015-114468,TD-20995,"Tamara Dahlen",Consumer,OFF-PA-10000809,"Xerox 206","Office Supplies",Paper,2,10.368,0.2,3.6288,2015-08-23,2015-08-23,"Same Day",Central,"United States",Bolingbrook,Illinois
CA-2017-140872,NR-18550,"Nick Radford",Consumer,OFF-PA-10000809,"Xerox 206","Office Supplies",Paper,3,15.552,0.2,5.4432,2017-06-03,2017-06-10,"Standard Class",South,"United States","Pembroke Pines",Florida
CA-2016-163594,JF-15295,"Jason Fortune-",Consumer,OFF-PA-10000809,"Xerox 206","Office Supplies",Paper,3,19.44,0,9.3312,2016-04-12,2016-04-14,"First Class",West,"United States","Los Angeles",California
CA-2016-168956,EA-14035,"Erin Ashbrook",Corporate,OFF-PA-10000809,"Xerox 206","Office Supplies",Paper,1,5.184,0.2,1.8144,2016-02-16,2016-02-20,"Standard Class",Central,"United States",Chicago,Illinois
CA-2016-108581,EA-14035,"Erin Ashbrook",Corporate,OFF-PA-10000809,"Xerox 206","Office Supplies",Paper,2,10.368,0.2,3.6288,2016-06-20,2016-06-26,"Standard Class",Central,"United States",Carrollton,Texas
US-2017-111024,SZ-20035,"Sam Zeldin","Home Office",OFF-PA-10002246,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book","Office Supplies",Paper,6,30.96,0.2,11.223,2017-07-03,2017-07-06,"Second Class",East,"United States",Lancaster,Ohio
CA-2016-164896,PS-19045,"Penelope Sewall","Home Office",OFF-PA-10002246,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book","Office Supplies",Paper,2,12.9,0,6.321,2016-11-07,2016-11-12,"Standard Class",West,"United States",Oceanside,California
CA-2016-153185,MH-17620,"Matt Hagelstein",Corporate,OFF-PA-10002246,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book","Office Supplies",Paper,6,30.96,0.2,11.223,2016-09-03,2016-09-08,"Standard Class",East,"United States",Cincinnati,Ohio
CA-2017-118017,LC-16870,"Lena Cacioppo",Consumer,OFF-PA-10002246,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book","Office Supplies",Paper,2,10.32,0.2,3.741,2017-12-03,2017-12-06,"Second Class",West,"United States",Thornton,Colorado
CA-2014-153969,HF-14995,"Herbert Flentye",Consumer,OFF-PA-10002246,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book","Office Supplies",Paper,3,19.35,0,9.4815,2014-09-21,2014-09-25,"Standard Class",West,"United States","San Francisco",California
US-2016-144211,CS-12130,"Chad Sievert",Consumer,OFF-PA-10002246,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book","Office Supplies",Paper,3,15.48,0.2,5.6115,2016-08-28,2016-09-02,"Standard Class",West,"United States",Englewood,Colorado
CA-2017-123071,CC-12550,"Clay Cheatham",Consumer,OFF-PA-10003729,"Xerox 1998","Office Supplies",Paper,2,10.368,0.2,3.6288,2017-12-03,2017-12-06,"First Class",Central,"United States",Plano,Texas
